frame,image_name,label,label_id,xtl,ytl,xbr,ybr,track_id
240,frame_00240.jpg,Walking,0,0,488,80,691,0
241,frame_00241.jpg,Walking,0,0,488,80,691,0
242,frame_00242.jpg,Walking,0,0,488,80,691,0
243,frame_00243.jpg,Walking,0,0,488,80,691,0
244,frame_00244.jpg,Walking,0,0,488,80,691,0
245,frame_00245.jpg,Walking,0,0,488,80,691,0
246,frame_00246.jpg,Walking,0,0,488,80,691,0
247,frame_00247.jpg,Walking,0,0,488,80,691,0
248,frame_00248.jpg,Walking,0,0,488,80,691,0
249,frame_00249.jpg,Walking,0,0,488,80,691,0
250,frame_00250.jpg,Walking,0,0,488,80,691,0
251,frame_00251.jpg,Walking,0,0,488,80,691,0
252,frame_00252.jpg,Walking,0,0,488,80,691,0
253,frame_00253.jpg,Walking,0,0,488,80,691,0
254,frame_00254.jpg,Walking,0,0,488,80,691,0
255,frame_00255.jpg,Walking,0,0,488,80,691,0
256,frame_00256.jpg,Walking,0,0,488,80,691,0
257,frame_00257.jpg,Walking,0,0,488,80,691,0
258,frame_00258.jpg,Walking,0,0,488,80,691,0
259,frame_00259.jpg,Walking,0,0,488,80,691,0
260,frame_00260.jpg,Walking,0,0,488,80,691,0
261,frame_00261.jpg,Walking,0,0,488,80,691,0
262,frame_00262.jpg,Walking,0,0,488,80,691,0
263,frame_00263.jpg,Walking,0,0,488,80,691,0
264,frame_00264.jpg,Walking,0,0,488,80,691,0
265,frame_00265.jpg,Walking,0,0,488,80,691,0
266,frame_00266.jpg,Walking,0,0,488,80,691,0
267,frame_00267.jpg,Walking,0,0,488,80,691,0
268,frame_00268.jpg,Walking,0,0,488,80,691,0
269,frame_00269.jpg,Walking,0,0,488,80,691,0
270,frame_00270.jpg,Walking,0,0,488,80,691,0
271,frame_00271.jpg,Walking,0,0,488,80,691,0
272,frame_00272.jpg,Walking,0,0,488,80,691,0
273,frame_00273.jpg,Walking,0,0,488,80,691,0
274,frame_00274.jpg,Walking,0,0,488,80,691,0
275,frame_00275.jpg,Walking,0,0,488,80,691,0
276,frame_00276.jpg,Walking,0,0,488,80,691,0
277,frame_00277.jpg,Walking,0,0,488,80,691,0
278,frame_00278.jpg,Walking,0,0,488,80,691,0
279,frame_00279.jpg,Walking,0,0,488,80,691,0
280,frame_00280.jpg,Walking,0,0,488,80,691,0
281,frame_00281.jpg,Walking,0,0,488,80,691,0
282,frame_00282.jpg,Walking,0,0,488,80,691,0
283,frame_00283.jpg,Walking,0,0,488,80,691,0
284,frame_00284.jpg,Walking,0,0,488,80,691,0
285,frame_00285.jpg,Walking,0,0,488,80,691,0
286,frame_00286.jpg,Walking,0,0,488,80,691,0
287,frame_00287.jpg,Walking,0,0,488,80,691,0
288,frame_00288.jpg,Walking,0,0,488,80,691,0
289,frame_00289.jpg,Walking,0,0,488,80,691,0
290,frame_00290.jpg,Walking,0,0,488,80,691,0
291,frame_00291.jpg,Walking,0,0,488,80,691,0
292,frame_00292.jpg,Walking,0,0,488,80,691,0
293,frame_00293.jpg,Walking,0,0,488,80,691,0
294,frame_00294.jpg,Walking,0,0,488,80,691,0
295,frame_00295.jpg,Walking,0,0,488,80,691,0
296,frame_00296.jpg,Walking,0,0,488,80,691,0
297,frame_00297.jpg,Walking,0,0,488,80,691,0
298,frame_00298.jpg,Walking,0,0,488,80,691,0
299,frame_00299.jpg,Walking,0,0,488,80,691,0
300,frame_00300.jpg,Walking,0,0,488,80,691,0
301,frame_00301.jpg,Walking,0,0,488,80,691,0
302,frame_00302.jpg,Walking,0,0,488,80,691,0
303,frame_00303.jpg,Walking,0,0,488,80,691,0
304,frame_00304.jpg,Walking,0,0,488,80,691,0
305,frame_00305.jpg,Walking,0,0,488,80,691,0
306,frame_00306.jpg,Walking,0,0,488,80,691,0
307,frame_00307.jpg,Walking,0,0,488,80,691,0
308,frame_00308.jpg,Walking,0,0,488,80,691,0
309,frame_00309.jpg,Walking,0,0,488,80,691,0
310,frame_00310.jpg,Walking,0,0,488,80,691,0
311,frame_00311.jpg,Walking,0,0,488,80,691,0
312,frame_00312.jpg,Walking,0,0,488,80,691,0
313,frame_00313.jpg,Walking,0,0,488,80,691,0
314,frame_00314.jpg,Walking,0,0,488,80,691,0
315,frame_00315.jpg,Walking,0,0,488,80,691,0
316,frame_00316.jpg,Walking,0,0,488,80,691,0
317,frame_00317.jpg,Walking,0,0,488,80,691,0
318,frame_00318.jpg,Walking,0,0,488,80,691,0
319,frame_00319.jpg,Walking,0,0,488,80,691,0
320,frame_00320.jpg,Walking,0,0,488,80,691,0
321,frame_00321.jpg,Walking,0,0,488,80,691,0
322,frame_00322.jpg,Walking,0,0,488,80,691,0
323,frame_00323.jpg,Walking,0,0,488,80,691,0
324,frame_00324.jpg,Walking,0,0,488,80,691,0
325,frame_00325.jpg,Walking,0,0,488,80,691,0
326,frame_00326.jpg,Walking,0,0,488,80,691,0
327,frame_00327.jpg,Walking,0,0,488,80,691,0
328,frame_00328.jpg,Walking,0,0,488,80,691,0
329,frame_00329.jpg,Walking,0,0,488,80,691,0
330,frame_00330.jpg,Walking,0,0,488,80,691,0
331,frame_00331.jpg,Walking,0,0,488,80,691,0
332,frame_00332.jpg,Walking,0,0,488,80,691,0
333,frame_00333.jpg,Walking,0,0,488,80,691,0
334,frame_00334.jpg,Walking,0,0,488,80,691,0
335,frame_00335.jpg,Walking,0,0,488,80,691,0
336,frame_00336.jpg,Walking,0,0,488,80,691,0
337,frame_00337.jpg,Walking,0,0,488,80,691,0
338,frame_00338.jpg,Walking,0,0,488,80,691,0
339,frame_00339.jpg,Walking,0,0,488,80,691,0
340,frame_00340.jpg,Walking,0,0,488,80,691,0
341,frame_00341.jpg,Walking,0,0,488,80,691,0
342,frame_00342.jpg,Walking,0,0,488,80,691,0
343,frame_00343.jpg,Walking,0,0,488,80,691,0
344,frame_00344.jpg,Walking,0,0,488,80,691,0
345,frame_00345.jpg,Walking,0,0,488,80,691,0
346,frame_00346.jpg,Walking,0,0,488,80,691,0
347,frame_00347.jpg,Walking,0,0,488,80,691,0
348,frame_00348.jpg,Walking,0,0,488,80,691,0
349,frame_00349.jpg,Walking,0,0,488,80,691,0
350,frame_00350.jpg,Walking,0,0,488,80,691,0
351,frame_00351.jpg,Walking,0,0,488,80,691,0
352,frame_00352.jpg,Walking,0,0,488,80,691,0
353,frame_00353.jpg,Walking,0,0,488,80,691,0
354,frame_00354.jpg,Walking,0,0,488,80,691,0
355,frame_00355.jpg,Walking,0,0,488,80,691,0
356,frame_00356.jpg,Walking,0,0,488,80,691,0
357,frame_00357.jpg,Walking,0,0,488,80,691,0
358,frame_00358.jpg,Walking,0,0,488,80,691,0
359,frame_00359.jpg,Walking,0,0,488,80,691,0
360,frame_00360.jpg,Walking,0,0,488,80,691,0
361,frame_00361.jpg,Walking,0,0,488,80,691,0
362,frame_00362.jpg,Walking,0,0,488,80,691,0
363,frame_00363.jpg,Walking,0,0,488,80,691,0
364,frame_00364.jpg,Walking,0,0,488,80,691,0
365,frame_00365.jpg,Walking,0,0,488,80,691,0
366,frame_00366.jpg,Walking,0,0,488,80,691,0
367,frame_00367.jpg,Walking,0,0,488,80,691,0
368,frame_00368.jpg,Walking,0,0,488,80,691,0
369,frame_00369.jpg,Walking,0,0,488,80,691,0
370,frame_00370.jpg,Walking,0,0,488,80,691,0
371,frame_00371.jpg,Walking,0,0,488,80,691,0
372,frame_00372.jpg,Walking,0,0,488,80,691,0
373,frame_00373.jpg,Walking,0,0,488,80,691,0
374,frame_00374.jpg,Walking,0,0,488,80,691,0
375,frame_00375.jpg,Walking,0,0,488,80,691,0
376,frame_00376.jpg,Walking,0,0,488,80,691,0
377,frame_00377.jpg,Walking,0,0,488,80,691,0
378,frame_00378.jpg,Walking,0,0,488,80,691,0
379,frame_00379.jpg,Walking,0,0,488,80,691,0
380,frame_00380.jpg,Walking,0,0,488,80,691,0
381,frame_00381.jpg,Walking,0,0,488,80,691,0
382,frame_00382.jpg,Walking,0,0,488,80,691,0
383,frame_00383.jpg,Walking,0,0,488,80,691,0
384,frame_00384.jpg,Walking,0,0,488,80,691,0
385,frame_00385.jpg,Walking,0,0,488,80,691,0
386,frame_00386.jpg,Walking,0,0,488,80,691,0
387,frame_00387.jpg,Walking,0,0,488,80,691,0
388,frame_00388.jpg,Walking,0,0,488,80,691,0
389,frame_00389.jpg,Walking,0,0,488,80,691,0
390,frame_00390.jpg,Walking,0,0,488,80,691,0
391,frame_00391.jpg,Walking,0,0,488,80,691,0
392,frame_00392.jpg,Walking,0,0,488,80,691,0
393,frame_00393.jpg,Walking,0,0,488,80,691,0
394,frame_00394.jpg,Walking,0,0,488,80,691,0
395,frame_00395.jpg,Walking,0,0,488,80,691,0
396,frame_00396.jpg,Walking,0,0,488,80,691,0
397,frame_00397.jpg,Walking,0,0,488,80,691,0
398,frame_00398.jpg,Walking,0,0,488,80,691,0
399,frame_00399.jpg,Walking,0,0,488,80,691,0
400,frame_00400.jpg,Walking,0,0,488,80,691,0
401,frame_00401.jpg,Walking,0,0,488,80,691,0
402,frame_00402.jpg,Walking,0,0,488,80,691,0
403,frame_00403.jpg,Walking,0,0,488,80,691,0
404,frame_00404.jpg,Walking,0,0,488,80,691,0
405,frame_00405.jpg,Walking,0,0,488,80,691,0
406,frame_00406.jpg,Walking,0,0,488,80,691,0
407,frame_00407.jpg,Walking,0,0,488,80,691,0
408,frame_00408.jpg,Walking,0,0,488,80,691,0
409,frame_00409.jpg,Walking,0,0,488,80,691,0
410,frame_00410.jpg,Walking,0,0,488,80,691,0
411,frame_00411.jpg,Walking,0,0,488,80,691,0
412,frame_00412.jpg,Walking,0,0,488,80,691,0
413,frame_00413.jpg,Walking,0,0,488,80,691,0
414,frame_00414.jpg,Walking,0,0,488,80,691,0
415,frame_00415.jpg,Walking,0,0,488,80,691,0
416,frame_00416.jpg,Walking,0,0,488,80,691,0
417,frame_00417.jpg,Walking,0,0,488,80,691,0
418,frame_00418.jpg,Walking,0,0,488,80,691,0
419,frame_00419.jpg,Walking,0,0,488,80,691,0
420,frame_00420.jpg,Walking,0,0,488,80,691,0
421,frame_00421.jpg,Walking,0,0,488,80,691,0
422,frame_00422.jpg,Walking,0,0,488,80,691,0
423,frame_00423.jpg,Walking,0,0,488,80,691,0
424,frame_00424.jpg,Walking,0,0,488,80,691,0
425,frame_00425.jpg,Walking,0,0,488,80,691,0
426,frame_00426.jpg,Walking,0,0,488,80,691,0
427,frame_00427.jpg,Walking,0,0,488,80,691,0
428,frame_00428.jpg,Walking,0,0,488,80,691,0
429,frame_00429.jpg,Walking,0,0,488,80,691,0
430,frame_00430.jpg,Walking,0,0,488,80,691,0
431,frame_00431.jpg,Walking,0,0,488,80,691,0
432,frame_00432.jpg,Walking,0,0,488,80,691,0
433,frame_00433.jpg,Walking,0,0,488,80,691,0
434,frame_00434.jpg,Walking,0,0,488,80,691,0
435,frame_00435.jpg,Walking,0,0,488,80,691,0
436,frame_00436.jpg,Walking,0,0,488,80,691,0
437,frame_00437.jpg,Walking,0,0,488,80,691,0
438,frame_00438.jpg,Walking,0,0,488,80,691,0
439,frame_00439.jpg,Walking,0,0,488,80,691,0
440,frame_00440.jpg,Walking,0,0,488,80,691,0
441,frame_00441.jpg,Walking,0,0,488,80,691,0
442,frame_00442.jpg,Walking,0,0,488,80,691,0
443,frame_00443.jpg,Walking,0,0,488,80,691,0
444,frame_00444.jpg,Walking,0,0,488,80,691,0
445,frame_00445.jpg,Walking,0,0,488,80,691,0
446,frame_00446.jpg,Walking,0,0,488,80,691,0
447,frame_00447.jpg,Walking,0,0,488,80,691,0
448,frame_00448.jpg,Walking,0,0,488,80,691,0
449,frame_00449.jpg,Walking,0,0,488,80,691,0
450,frame_00450.jpg,Walking,0,0,488,80,691,0
451,frame_00451.jpg,Walking,0,0,488,80,691,0
452,frame_00452.jpg,Walking,0,0,488,80,691,0
453,frame_00453.jpg,Walking,0,0,488,80,691,0
454,frame_00454.jpg,Walking,0,0,488,80,691,0
455,frame_00455.jpg,Walking,0,0,488,80,691,0
456,frame_00456.jpg,Walking,0,0,488,80,691,0
457,frame_00457.jpg,Walking,0,0,488,80,691,0
458,frame_00458.jpg,Walking,0,0,488,80,691,0
459,frame_00459.jpg,Walking,0,0,488,80,691,0
460,frame_00460.jpg,Walking,0,0,488,80,691,0
461,frame_00461.jpg,Walking,0,0,488,80,691,0
462,frame_00462.jpg,Walking,0,0,488,80,691,0
463,frame_00463.jpg,Walking,0,0,488,80,691,0
464,frame_00464.jpg,Walking,0,0,488,80,691,0
465,frame_00465.jpg,Walking,0,0,488,80,691,0
466,frame_00466.jpg,Walking,0,0,488,80,691,0
467,frame_00467.jpg,Walking,0,0,488,80,691,0
468,frame_00468.jpg,Walking,0,0,488,80,691,0
469,frame_00469.jpg,Walking,0,0,488,80,691,0
470,frame_00470.jpg,Walking,0,0,488,80,691,0
471,frame_00471.jpg,Walking,0,0,488,80,691,0
472,frame_00472.jpg,Walking,0,0,488,80,691,0
473,frame_00473.jpg,Walking,0,0,488,80,691,0
474,frame_00474.jpg,Walking,0,0,488,80,691,0
475,frame_00475.jpg,Walking,0,0,488,80,691,0
476,frame_00476.jpg,Walking,0,0,488,80,691,0
477,frame_00477.jpg,Walking,0,0,488,80,691,0
478,frame_00478.jpg,Walking,0,0,488,80,691,0
479,frame_00479.jpg,Walking,0,0,488,80,691,0
480,frame_00480.jpg,Walking,0,0,488,80,691,0
481,frame_00481.jpg,Walking,0,0,488,80,691,0
482,frame_00482.jpg,Walking,0,0,488,80,691,0
483,frame_00483.jpg,Walking,0,0,488,80,691,0
484,frame_00484.jpg,Walking,0,0,488,80,691,0
485,frame_00485.jpg,Walking,0,0,488,80,691,0
486,frame_00486.jpg,Walking,0,0,488,80,691,0
487,frame_00487.jpg,Walking,0,0,488,80,691,0
488,frame_00488.jpg,Walking,0,0,488,80,691,0
489,frame_00489.jpg,Walking,0,0,488,80,691,0
490,frame_00490.jpg,Walking,0,0,488,80,691,0
491,frame_00491.jpg,Walking,0,0,488,80,691,0
492,frame_00492.jpg,Walking,0,0,488,80,691,0
493,frame_00493.jpg,Walking,0,0,488,80,691,0
494,frame_00494.jpg,Walking,0,0,488,80,691,0
495,frame_00495.jpg,Walking,0,0,488,80,691,0
496,frame_00496.jpg,Walking,0,0,488,80,691,0
497,frame_00497.jpg,Walking,0,0,488,80,691,0
498,frame_00498.jpg,Walking,0,0,488,80,691,0
499,frame_00499.jpg,Walking,0,0,488,80,691,0
500,frame_00500.jpg,Walking,0,0,488,80,691,0
501,frame_00501.jpg,Walking,0,0,488,80,691,0
502,frame_00502.jpg,Walking,0,0,488,80,691,0
503,frame_00503.jpg,Walking,0,0,488,80,691,0
504,frame_00504.jpg,Walking,0,0,488,80,691,0
505,frame_00505.jpg,Walking,0,0,488,80,691,0
506,frame_00506.jpg,Walking,0,0,488,80,691,0
507,frame_00507.jpg,Walking,0,0,488,80,691,0
508,frame_00508.jpg,Walking,0,0,488,80,691,0
509,frame_00509.jpg,Walking,0,0,488,80,691,0
510,frame_00510.jpg,Walking,0,0,488,80,691,0
511,frame_00511.jpg,Walking,0,0,488,80,691,0
512,frame_00512.jpg,Walking,0,0,488,80,691,0
513,frame_00513.jpg,Walking,0,0,488,80,691,0
514,frame_00514.jpg,Walking,0,0,488,80,691,0
515,frame_00515.jpg,Walking,0,0,488,80,691,0
516,frame_00516.jpg,Walking,0,0,488,80,691,0
517,frame_00517.jpg,Walking,0,0,488,80,691,0
518,frame_00518.jpg,Walking,0,0,488,80,691,0
519,frame_00519.jpg,Walking,0,0,488,80,691,0
520,frame_00520.jpg,Walking,0,0,488,80,691,0
521,frame_00521.jpg,Walking,0,0,488,80,691,0
522,frame_00522.jpg,Walking,0,0,488,80,691,0
523,frame_00523.jpg,Walking,0,0,488,80,691,0
524,frame_00524.jpg,Walking,0,0,488,80,691,0
525,frame_00525.jpg,Walking,0,0,488,80,691,0
526,frame_00526.jpg,Walking,0,0,488,80,691,0
527,frame_00527.jpg,Walking,0,0,488,80,691,0
528,frame_00528.jpg,Walking,0,0,488,80,691,0
529,frame_00529.jpg,Walking,0,0,488,80,691,0
530,frame_00530.jpg,Walking,0,0,488,80,691,0
531,frame_00531.jpg,Walking,0,0,488,80,691,0
532,frame_00532.jpg,Walking,0,0,488,80,691,0
533,frame_00533.jpg,Walking,0,0,488,80,691,0
534,frame_00534.jpg,Walking,0,0,488,80,691,0
535,frame_00535.jpg,Walking,0,0,488,80,691,0
536,frame_00536.jpg,Walking,0,0,488,80,691,0
537,frame_00537.jpg,Walking,0,0,488,80,691,0
538,frame_00538.jpg,Walking,0,0,488,80,691,0
539,frame_00539.jpg,Walking,0,0,488,80,691,0
540,frame_00540.jpg,Walking,0,0,488,80,691,0
541,frame_00541.jpg,Walking,0,0,488,80,691,0
542,frame_00542.jpg,Walking,0,0,488,80,691,0
543,frame_00543.jpg,Walking,0,0,488,80,691,0
544,frame_00544.jpg,Walking,0,0,488,80,691,0
545,frame_00545.jpg,Walking,0,0,488,80,691,0
546,frame_00546.jpg,Walking,0,0,488,80,691,0
547,frame_00547.jpg,Walking,0,0,488,80,691,0
548,frame_00548.jpg,Walking,0,0,488,80,691,0
549,frame_00549.jpg,Walking,0,0,488,80,691,0
550,frame_00550.jpg,Walking,0,0,488,80,691,0
551,frame_00551.jpg,Walking,0,0,488,80,691,0
552,frame_00552.jpg,Walking,0,0,488,80,691,0
553,frame_00553.jpg,Walking,0,0,488,80,691,0
554,frame_00554.jpg,Walking,0,0,488,80,691,0
555,frame_00555.jpg,Walking,0,0,488,80,691,0
556,frame_00556.jpg,Walking,0,0,488,80,691,0
557,frame_00557.jpg,Walking,0,0,488,80,691,0
558,frame_00558.jpg,Walking,0,0,488,80,691,0
559,frame_00559.jpg,Walking,0,0,488,80,691,0
560,frame_00560.jpg,Walking,0,0,488,80,691,0
561,frame_00561.jpg,Walking,0,0,488,80,691,0
562,frame_00562.jpg,Walking,0,0,488,80,691,0
563,frame_00563.jpg,Walking,0,0,488,80,691,0
564,frame_00564.jpg,Walking,0,0,488,80,691,0
565,frame_00565.jpg,Walking,0,0,488,80,691,0
566,frame_00566.jpg,Walking,0,0,488,80,691,0
567,frame_00567.jpg,Walking,0,0,488,80,691,0
568,frame_00568.jpg,Walking,0,0,488,80,691,0
569,frame_00569.jpg,Walking,0,0,488,80,691,0
570,frame_00570.jpg,Walking,0,0,488,80,691,0
571,frame_00571.jpg,Walking,0,0,488,80,691,0
572,frame_00572.jpg,Walking,0,0,488,80,691,0
573,frame_00573.jpg,Walking,0,0,488,80,691,0
574,frame_00574.jpg,Walking,0,0,488,80,691,0
575,frame_00575.jpg,Walking,0,0,488,80,691,0
576,frame_00576.jpg,Walking,0,0,488,80,691,0
577,frame_00577.jpg,Walking,0,0,488,80,691,0
578,frame_00578.jpg,Walking,0,0,488,80,691,0
579,frame_00579.jpg,Walking,0,0,488,80,691,0
580,frame_00580.jpg,Walking,0,0,488,80,691,0
581,frame_00581.jpg,Walking,0,0,488,80,691,0
582,frame_00582.jpg,Walking,0,0,488,80,691,0
583,frame_00583.jpg,Walking,0,0,488,80,691,0
584,frame_00584.jpg,Walking,0,0,488,80,691,0
585,frame_00585.jpg,Walking,0,0,488,80,691,0
586,frame_00586.jpg,Walking,0,0,488,80,691,0
587,frame_00587.jpg,Walking,0,0,488,80,691,0
588,frame_00588.jpg,Walking,0,0,488,80,691,0
589,frame_00589.jpg,Walking,0,0,488,80,691,0
590,frame_00590.jpg,Walking,0,0,488,80,691,0
591,frame_00591.jpg,Walking,0,0,488,80,691,0
592,frame_00592.jpg,Walking,0,0,488,80,691,0
593,frame_00593.jpg,Walking,0,0,488,80,691,0
594,frame_00594.jpg,Walking,0,0,488,80,691,0
595,frame_00595.jpg,Walking,0,0,488,80,691,0
596,frame_00596.jpg,Walking,0,0,488,80,691,0
597,frame_00597.jpg,Walking,0,0,488,80,691,0
598,frame_00598.jpg,Walking,0,0,488,80,691,0
599,frame_00599.jpg,Walking,0,0,488,80,691,0
600,frame_00600.jpg,Walking,0,0,488,80,691,0
601,frame_00601.jpg,Walking,0,0,488,80,691,0
602,frame_00602.jpg,Walking,0,0,488,80,691,0
603,frame_00603.jpg,Walking,0,0,488,80,691,0
604,frame_00604.jpg,Walking,0,0,488,80,691,0
605,frame_00605.jpg,Walking,0,0,488,80,691,0
606,frame_00606.jpg,Walking,0,0,488,80,691,0
607,frame_00607.jpg,Walking,0,0,488,80,691,0
608,frame_00608.jpg,Walking,0,0,488,80,691,0
609,frame_00609.jpg,Walking,0,0,488,80,691,0
610,frame_00610.jpg,Walking,0,0,488,80,691,0
611,frame_00611.jpg,Walking,0,0,488,80,691,0
612,frame_00612.jpg,Walking,0,0,488,80,691,0
613,frame_00613.jpg,Walking,0,0,488,80,691,0
614,frame_00614.jpg,Walking,0,0,488,80,691,0
615,frame_00615.jpg,Walking,0,0,488,80,691,0
616,frame_00616.jpg,Walking,0,0,488,80,691,0
617,frame_00617.jpg,Walking,0,0,488,80,691,0
618,frame_00618.jpg,Walking,0,0,488,80,691,0
619,frame_00619.jpg,Walking,0,0,488,80,691,0
620,frame_00620.jpg,Walking,0,0,488,80,691,0
621,frame_00621.jpg,Walking,0,0,488,80,691,0
622,frame_00622.jpg,Walking,0,0,488,80,691,0
623,frame_00623.jpg,Walking,0,0,488,80,691,0
624,frame_00624.jpg,Walking,0,0,488,80,691,0
625,frame_00625.jpg,Walking,0,0,488,80,691,0
