frame,image_name,label,label_id,xtl,ytl,xbr,ybr,track_id
103,frame_00103.jpg,Standing,1,2190,1216,2316,1493,5
104,frame_00104.jpg,Standing,1,2196,1216,2322,1493,5
105,frame_00105.jpg,Standing,1,2203,1216,2329,1494,5
106,frame_00106.jpg,Standing,1,2210,1216,2336,1494,5
107,frame_00107.jpg,Standing,1,2216,1216,2342,1494,5
108,frame_00108.jpg,Standing,1,2223,1217,2349,1494,5
109,frame_00109.jpg,Standing,1,2230,1217,2356,1494,5
110,frame_00110.jpg,Standing,1,2236,1217,2362,1494,5
111,frame_00111.jpg,Standing,1,2243,1217,2369,1494,5
112,frame_00112.jpg,Standing,1,2250,1217,2376,1495,5
113,frame_00113.jpg,Standing,1,2252,1212,2387,1500,5
114,frame_00114.jpg,Standing,1,2255,1207,2398,1505,5
115,frame_00115.jpg,Standing,1,2257,1202,2410,1510,5
116,frame_00116.jpg,Standing,1,2260,1196,2421,1515,5
117,frame_00117.jpg,Standing,1,2262,1191,2432,1520,5
118,frame_00118.jpg,Standing,1,2265,1186,2443,1525,5
119,frame_00119.jpg,Standing,1,2267,1181,2455,1530,5
120,frame_00120.jpg,Standing,1,2270,1175,2466,1535,5
121,frame_00121.jpg,Standing,1,2272,1170,2477,1540,5
122,frame_00122.jpg,Standing,1,2275,1165,2488,1545,5
123,frame_00123.jpg,Standing,1,2277,1160,2500,1550,5
124,frame_00124.jpg,Standing,1,2293,1162,2513,1564,5
125,frame_00125.jpg,Standing,1,2309,1164,2526,1578,5
126,frame_00126.jpg,Standing,1,2324,1166,2540,1593,5
127,frame_00127.jpg,Standing,1,2340,1168,2553,1607,5
128,frame_00128.jpg,Standing,1,2356,1170,2567,1622,5
129,frame_00129.jpg,Standing,1,2372,1172,2580,1636,5
112,frame_00112.jpg,Standing,1,2371,1185,2532,1511,6
113,frame_00113.jpg,Standing,1,2381,1185,2542,1515,6
114,frame_00114.jpg,Standing,1,2391,1185,2551,1519,6
115,frame_00115.jpg,Standing,1,2401,1185,2561,1524,6
116,frame_00116.jpg,Standing,1,2411,1185,2571,1528,6
117,frame_00117.jpg,Standing,1,2421,1185,2581,1533,6
118,frame_00118.jpg,Standing,1,2431,1185,2591,1537,6
119,frame_00119.jpg,Standing,1,2441,1185,2600,1541,6
120,frame_00120.jpg,Standing,1,2451,1185,2610,1546,6
121,frame_00121.jpg,Standing,1,2461,1185,2620,1550,6
122,frame_00122.jpg,Standing,1,2471,1185,2630,1554,6
123,frame_00123.jpg,Standing,1,2481,1185,2640,1559,6
124,frame_00124.jpg,Standing,1,2494,1186,2664,1574,6
125,frame_00125.jpg,Standing,1,2507,1188,2688,1588,6
126,frame_00126.jpg,Standing,1,2520,1189,2712,1603,6
127,frame_00127.jpg,Standing,1,2532,1190,2736,1618,6
128,frame_00128.jpg,Standing,1,2545,1192,2761,1633,6
129,frame_00129.jpg,Standing,1,2558,1193,2785,1647,6
502,frame_00502.jpg,Crossing,2,1975,1203,2101,1492,7
503,frame_00503.jpg,Crossing,2,1979,1205,2105,1493,7
504,frame_00504.jpg,Crossing,2,1984,1206,2110,1495,7
505,frame_00505.jpg,Crossing,2,1989,1207,2115,1496,7
506,frame_00506.jpg,Crossing,2,1993,1208,2119,1497,7
507,frame_00507.jpg,Crossing,2,1998,1209,2124,1498,7
508,frame_00508.jpg,Crossing,2,2003,1210,2129,1499,7
509,frame_00509.jpg,Crossing,2,2007,1211,2133,1500,7
510,frame_00510.jpg,Crossing,2,2012,1212,2138,1501,7
511,frame_00511.jpg,Crossing,2,2017,1213,2143,1502,7
512,frame_00512.jpg,Crossing,2,2021,1214,2147,1503,7
513,frame_00513.jpg,Crossing,2,2026,1216,2152,1504,7
514,frame_00514.jpg,Crossing,2,2031,1217,2157,1506,7
515,frame_00515.jpg,Crossing,2,2035,1218,2161,1507,7
516,frame_00516.jpg,Crossing,2,2040,1219,2166,1508,7
517,frame_00517.jpg,Crossing,2,2045,1220,2171,1509,7
518,frame_00518.jpg,Crossing,2,2049,1221,2175,1510,7
519,frame_00519.jpg,Crossing,2,2054,1222,2180,1511,7
520,frame_00520.jpg,Crossing,2,2059,1223,2185,1512,7
521,frame_00521.jpg,Crossing,2,2063,1224,2189,1513,7
522,frame_00522.jpg,Crossing,2,2068,1226,2194,1514,7
523,frame_00523.jpg,Crossing,2,2073,1227,2199,1516,7
524,frame_00524.jpg,Crossing,2,2077,1228,2203,1517,7
525,frame_00525.jpg,Crossing,2,2082,1229,2208,1518,7
526,frame_00526.jpg,Crossing,2,2086,1230,2213,1519,7
527,frame_00527.jpg,Crossing,2,2091,1231,2217,1520,7
528,frame_00528.jpg,Crossing,2,2096,1232,2222,1521,7
529,frame_00529.jpg,Crossing,2,2100,1233,2227,1522,7
530,frame_00530.jpg,Crossing,2,2105,1234,2231,1523,7
531,frame_00531.jpg,Crossing,2,2110,1236,2236,1524,7
532,frame_00532.jpg,Crossing,2,2120,1228,2250,1537,7
533,frame_00533.jpg,Crossing,2,2130,1220,2264,1549,7
534,frame_00534.jpg,Crossing,2,2140,1213,2278,1561,7
535,frame_00535.jpg,Crossing,2,2150,1205,2293,1574,7
536,frame_00536.jpg,Crossing,2,2160,1198,2307,1586,7
537,frame_00537.jpg,Crossing,2,2170,1190,2321,1598,7
538,frame_00538.jpg,Crossing,2,2180,1183,2335,1611,7
539,frame_00539.jpg,Crossing,2,2190,1175,2349,1623,7
540,frame_00540.jpg,Crossing,2,2200,1168,2364,1635,7
541,frame_00541.jpg,Crossing,2,2210,1160,2378,1647,7
542,frame_00542.jpg,Crossing,2,2220,1153,2392,1660,7
543,frame_00543.jpg,Crossing,2,2232,1151,2408,1660,7
544,frame_00544.jpg,Crossing,2,2244,1148,2424,1661,7
545,frame_00545.jpg,Crossing,2,2256,1146,2440,1661,7
546,frame_00546.jpg,Crossing,2,2268,1144,2457,1661,7
547,frame_00547.jpg,Crossing,2,2280,1141,2473,1662,7
548,frame_00548.jpg,Crossing,2,2292,1139,2489,1662,7
549,frame_00549.jpg,Crossing,2,2304,1137,2505,1663,7
550,frame_00550.jpg,Crossing,2,2316,1135,2521,1663,7
551,frame_00551.jpg,Crossing,2,2328,1132,2537,1664,7
552,frame_00552.jpg,Crossing,2,2340,1130,2554,1664,7
553,frame_00553.jpg,Crossing,2,2352,1128,2570,1665,7
554,frame_00554.jpg,Crossing,2,2364,1125,2586,1665,7
555,frame_00555.jpg,Crossing,2,2376,1123,2602,1665,7
556,frame_00556.jpg,Crossing,2,2388,1121,2618,1666,7
557,frame_00557.jpg,Crossing,2,2400,1119,2634,1666,7
558,frame_00558.jpg,Crossing,2,2412,1116,2650,1667,7
559,frame_00559.jpg,Crossing,2,2424,1114,2667,1667,7
560,frame_00560.jpg,Crossing,2,2436,1112,2683,1668,7
561,frame_00561.jpg,Crossing,2,2448,1109,2699,1668,7
562,frame_00562.jpg,Crossing,2,2460,1107,2715,1668,7
563,frame_00563.jpg,Crossing,2,2472,1105,2731,1669,7
564,frame_00564.jpg,Crossing,2,2496,1098,2762,1669,7
565,frame_00565.jpg,Crossing,2,2520,1091,2793,1670,7
566,frame_00566.jpg,Crossing,2,2544,1085,2824,1670,7
567,frame_00567.jpg,Crossing,2,2568,1078,2855,1670,7
568,frame_00568.jpg,Crossing,2,2592,1071,2887,1671,7
569,frame_00569.jpg,Crossing,2,2616,1065,2918,1671,7
570,frame_00570.jpg,Crossing,2,2640,1058,2949,1671,7
571,frame_00571.jpg,Crossing,2,2664,1051,2980,1672,7
572,frame_00572.jpg,Crossing,2,2688,1044,3011,1672,7
573,frame_00573.jpg,Crossing,2,2712,1038,3042,1672,7
574,frame_00574.jpg,Crossing,2,2736,1031,3073,1673,7
575,frame_00575.jpg,Crossing,2,2760,1024,3104,1673,7
576,frame_00576.jpg,Crossing,2,2784,1018,3135,1674,7
577,frame_00577.jpg,Crossing,2,2839,1006,3185,1676,7
578,frame_00578.jpg,Crossing,2,2894,993,3236,1678,7
579,frame_00579.jpg,Crossing,2,2950,981,3286,1680,7
580,frame_00580.jpg,Crossing,2,3005,969,3336,1683,7
581,frame_00581.jpg,Crossing,2,3060,957,3387,1685,7
582,frame_00582.jpg,Crossing,2,3115,945,3437,1687,7
583,frame_00583.jpg,Crossing,2,3170,933,3487,1690,7
584,frame_00584.jpg,Crossing,2,3226,921,3538,1692,7
585,frame_00585.jpg,Crossing,2,3281,909,3588,1694,7
586,frame_00586.jpg,Crossing,2,3336,896,3638,1696,7
587,frame_00587.jpg,Crossing,2,3391,884,3689,1699,7
588,frame_00588.jpg,Crossing,2,3446,872,3739,1701,7
589,frame_00589.jpg,Crossing,2,3502,860,3789,1703,7
531,frame_00531.jpg,Crossing,2,2018,1236,2156,1543,8
532,frame_00532.jpg,Crossing,2,2024,1234,2163,1546,8
533,frame_00533.jpg,Crossing,2,2030,1232,2170,1549,8
534,frame_00534.jpg,Crossing,2,2036,1231,2178,1552,8
535,frame_00535.jpg,Crossing,2,2041,1229,2185,1554,8
536,frame_00536.jpg,Crossing,2,2047,1227,2192,1557,8
537,frame_00537.jpg,Crossing,2,2053,1225,2199,1560,8
538,frame_00538.jpg,Crossing,2,2059,1224,2207,1563,8
539,frame_00539.jpg,Crossing,2,2065,1222,2214,1566,8
540,frame_00540.jpg,Crossing,2,2071,1220,2221,1569,8
541,frame_00541.jpg,Crossing,2,2076,1219,2229,1572,8
542,frame_00542.jpg,Crossing,2,2082,1217,2236,1575,8
543,frame_00543.jpg,Crossing,2,2089,1215,2247,1578,8
544,frame_00544.jpg,Crossing,2,2096,1213,2257,1580,8
545,frame_00545.jpg,Crossing,2,2103,1211,2268,1583,8
546,frame_00546.jpg,Crossing,2,2109,1209,2278,1586,8
547,frame_00547.jpg,Crossing,2,2116,1207,2289,1589,8
548,frame_00548.jpg,Crossing,2,2123,1205,2299,1591,8
549,frame_00549.jpg,Crossing,2,2130,1203,2310,1594,8
550,frame_00550.jpg,Crossing,2,2136,1201,2321,1597,8
551,frame_00551.jpg,Crossing,2,2143,1199,2331,1599,8
552,frame_00552.jpg,Crossing,2,2150,1198,2342,1602,8
553,frame_00553.jpg,Crossing,2,2157,1196,2352,1605,8
554,frame_00554.jpg,Crossing,2,2164,1194,2363,1608,8
555,frame_00555.jpg,Crossing,2,2170,1192,2374,1610,8
556,frame_00556.jpg,Crossing,2,2177,1190,2384,1613,8
557,frame_00557.jpg,Crossing,2,2184,1188,2395,1616,8
558,frame_00558.jpg,Crossing,2,2191,1186,2405,1619,8
559,frame_00559.jpg,Crossing,2,2197,1184,2416,1621,8
560,frame_00560.jpg,Crossing,2,2204,1182,2427,1624,8
561,frame_00561.jpg,Crossing,2,2211,1180,2437,1627,8
562,frame_00562.jpg,Crossing,2,2218,1178,2448,1629,8
563,frame_00563.jpg,Crossing,2,2225,1176,2458,1632,8
564,frame_00564.jpg,Crossing,2,2238,1174,2472,1631,8
565,frame_00565.jpg,Crossing,2,2252,1173,2486,1629,8
566,frame_00566.jpg,Crossing,2,2266,1172,2500,1628,8
567,frame_00567.jpg,Crossing,2,2280,1170,2513,1627,8
568,frame_00568.jpg,Crossing,2,2293,1169,2527,1625,8
569,frame_00569.jpg,Crossing,2,2307,1167,2541,1624,8
570,frame_00570.jpg,Crossing,2,2321,1166,2555,1622,8
571,frame_00571.jpg,Crossing,2,2335,1165,2568,1621,8
572,frame_00572.jpg,Crossing,2,2348,1163,2582,1620,8
573,frame_00573.jpg,Crossing,2,2362,1162,2596,1618,8
574,frame_00574.jpg,Crossing,2,2376,1160,2610,1617,8
575,frame_00575.jpg,Crossing,2,2390,1159,2623,1615,8
576,frame_00576.jpg,Crossing,2,2403,1158,2637,1614,8
577,frame_00577.jpg,Crossing,2,2416,1155,2655,1616,8
578,frame_00578.jpg,Crossing,2,2428,1153,2673,1617,8
579,frame_00579.jpg,Crossing,2,2440,1151,2691,1619,8
580,frame_00580.jpg,Crossing,2,2452,1148,2709,1620,8
581,frame_00581.jpg,Crossing,2,2465,1146,2726,1622,8
582,frame_00582.jpg,Crossing,2,2477,1144,2744,1624,8
583,frame_00583.jpg,Crossing,2,2489,1141,2762,1625,8
584,frame_00584.jpg,Crossing,2,2502,1139,2780,1627,8
585,frame_00585.jpg,Crossing,2,2514,1137,2798,1629,8
586,frame_00586.jpg,Crossing,2,2526,1135,2816,1630,8
587,frame_00587.jpg,Crossing,2,2538,1132,2834,1632,8
588,frame_00588.jpg,Crossing,2,2551,1130,2851,1634,8
589,frame_00589.jpg,Crossing,2,2563,1128,2869,1635,8
614,frame_00614.jpg,Crossing,2,1552,1168,1672,1545,9
615,frame_00615.jpg,Crossing,2,1555,1167,1675,1546,9
616,frame_00616.jpg,Crossing,2,1558,1166,1679,1546,9
617,frame_00617.jpg,Crossing,2,1561,1165,1682,1546,9
618,frame_00618.jpg,Crossing,2,1564,1164,1686,1547,9
619,frame_00619.jpg,Crossing,2,1567,1162,1689,1547,9
620,frame_00620.jpg,Crossing,2,1570,1161,1693,1547,9
621,frame_00621.jpg,Crossing,2,1573,1160,1696,1547,9
622,frame_00622.jpg,Crossing,2,1576,1159,1700,1548,9
623,frame_00623.jpg,Crossing,2,1578,1158,1703,1548,9
624,frame_00624.jpg,Crossing,2,1581,1156,1707,1548,9
625,frame_00625.jpg,Crossing,2,1584,1155,1710,1549,9
626,frame_00626.jpg,Crossing,2,1587,1154,1714,1549,9
627,frame_00627.jpg,Crossing,2,1590,1153,1717,1549,9
628,frame_00628.jpg,Crossing,2,1593,1152,1720,1550,9
629,frame_00629.jpg,Crossing,2,1596,1150,1724,1550,9
630,frame_00630.jpg,Crossing,2,1599,1149,1727,1550,9
631,frame_00631.jpg,Crossing,2,1602,1148,1731,1551,9
632,frame_00632.jpg,Crossing,2,1604,1147,1734,1551,9
633,frame_00633.jpg,Crossing,2,1607,1146,1738,1551,9
634,frame_00634.jpg,Crossing,2,1610,1144,1741,1552,9
635,frame_00635.jpg,Crossing,2,1613,1143,1745,1552,9
636,frame_00636.jpg,Crossing,2,1616,1142,1748,1552,9
637,frame_00637.jpg,Crossing,2,1619,1141,1752,1553,9
638,frame_00638.jpg,Crossing,2,1622,1140,1755,1553,9
639,frame_00639.jpg,Crossing,2,1625,1138,1758,1553,9
640,frame_00640.jpg,Crossing,2,1628,1137,1762,1554,9
641,frame_00641.jpg,Crossing,2,1631,1136,1765,1554,9
642,frame_00642.jpg,Crossing,2,1633,1135,1769,1554,9
643,frame_00643.jpg,Crossing,2,1636,1134,1772,1555,9
644,frame_00644.jpg,Crossing,2,1639,1132,1776,1555,9
645,frame_00645.jpg,Crossing,2,1642,1131,1779,1555,9
646,frame_00646.jpg,Crossing,2,1645,1130,1783,1555,9
647,frame_00647.jpg,Crossing,2,1648,1129,1786,1556,9
648,frame_00648.jpg,Crossing,2,1649,1125,1792,1558,9
649,frame_00649.jpg,Crossing,2,1650,1121,1797,1561,9
650,frame_00650.jpg,Crossing,2,1651,1117,1803,1563,9
651,frame_00651.jpg,Crossing,2,1652,1114,1809,1566,9
652,frame_00652.jpg,Crossing,2,1654,1110,1815,1568,9
653,frame_00653.jpg,Crossing,2,1655,1106,1820,1571,9
654,frame_00654.jpg,Crossing,2,1656,1102,1826,1573,9
655,frame_00655.jpg,Crossing,2,1657,1098,1832,1576,9
656,frame_00656.jpg,Crossing,2,1658,1095,1837,1578,9
657,frame_00657.jpg,Crossing,2,1659,1091,1843,1580,9
658,frame_00658.jpg,Crossing,2,1660,1087,1849,1583,9
659,frame_00659.jpg,Crossing,2,1662,1083,1854,1585,9
660,frame_00660.jpg,Crossing,2,1663,1079,1860,1588,9
661,frame_00661.jpg,Crossing,2,1664,1076,1866,1590,9
662,frame_00662.jpg,Crossing,2,1672,1073,1874,1587,9
663,frame_00663.jpg,Crossing,2,1681,1070,1883,1584,9
664,frame_00664.jpg,Crossing,2,1690,1067,1892,1581,9
665,frame_00665.jpg,Crossing,2,1698,1064,1900,1578,9
666,frame_00666.jpg,Crossing,2,1707,1061,1909,1575,9
667,frame_00667.jpg,Crossing,2,1716,1058,1918,1572,9
668,frame_00668.jpg,Crossing,2,1724,1055,1926,1569,9
669,frame_00669.jpg,Crossing,2,1733,1052,1935,1566,9
670,frame_00670.jpg,Crossing,2,1742,1049,1944,1563,9
671,frame_00671.jpg,Crossing,2,1750,1046,1952,1560,9
672,frame_00672.jpg,Crossing,2,1759,1043,1961,1557,9
673,frame_00673.jpg,Crossing,2,1768,1040,1970,1554,9
674,frame_00674.jpg,Crossing,2,1776,1037,1978,1551,9
675,frame_00675.jpg,Crossing,2,1785,1034,1987,1548,9
676,frame_00676.jpg,Crossing,2,1794,1031,1996,1545,9
677,frame_00677.jpg,Crossing,2,1804,1030,2006,1544,9
678,frame_00678.jpg,Crossing,2,1814,1029,2016,1543,9
679,frame_00679.jpg,Crossing,2,1824,1028,2026,1542,9
